,text
2693,"The government will 'crack on' with HS2, despite fears... \n\n#HS2 #constructionnews #construction #rail https://t.co/lii5dFkfjD"
2694,Worthwhile taking a look at this from @SheffPA chair Martin on the importance of #HS2 to #Sheffield https://t.co/GRzm3u6cV2
2696,#HS2 was an EU inspired project... https://t.co/JK5YC0d7KN
2698,In a few years time you'll be looking at #Leeds brand new #hs2 station crossing here. #stophs2isdead https://t.co/5mmVO6QnBn
2701,Interviewed @nigel_farage this morning. Managed to get one non-Brexit policy out of him: that the Brexit Party would scrap #HS2.
2703,Lord Berkeley on #HS2 Q at TheyWorkForYou https://t.co/1rC6aNWAKQ
2704,"Find out more about #HS2 in #Birmingham, this Saturday at @BirminghamPride... https://t.co/EhWzRyM3FC"
2707,#Yorkshire leaders call for clear commitment from Government over #HS2 https://t.co/igEL4nZCbW https://t.co/IBmuZ2SmQf
2709,Building widespread engagement story maps with Stuart Gosney ... The amazing #HS2 project @Esri \n\n#EsriUKAC https://t.co/hR8XayrNp4
2710,"According to the Midlands Economic Forum, the average yearly\nhousehold income will be £60,000 for business travellers and £45,000\nfor leisure travellers at 2010 prices, “meaning the average commuter\nusing #HS2 will be in the top 10% of household incomes”.... Lord Berkley"
2711,#bbcqt #HS2 “too pregnant to pull out” lol
2713,"Support HS2? Does it effect you? Tired of the overspend, delays or red tape? Join our forum and discuss all... #HS2 https://t.co/da7qIp55eJ"
2714,HES COMING #HS2 https://t.co/W18DRJhSi0
2716,#BritishSteel.... lack of foreign orders..... So who's supplying ALL the steelwork for #HS2 rail project? #bbcpm
2718,BRILLIFUCKINGANT #HS2 https://t.co/ugJ8JWDQVc
2722,Local Environmental Management Plans for HS2 Phase One #HS2 https://t.co/qYt4zFMmZC
2725,Quiet weekend walk found this view soon to be bisectected by #HS2 viaduct. #doncasterisgreat #barnbrough https://t.co/4f8KLYKrwY
2726,Backing secured for alternative #HS2 station site plans https://t.co/4CxZc7wpdB
2727,"Brilliant news that #HS2 is now supporting 9,000 jobs, including so many young people in #apprenticeships. https://t.co/QwyIxK9Ya7"
2728,"""Fears grow that plans for #Liverpool's #HS2 link have been axed"" | https://t.co/pC7bWXexee https://t.co/JQhnFoodOJ via @businessdesk_nw"
2729,Have you seen the latest news on #HS2? Will the #Government do a ‘Robin Hood’ and give to the #South and NOT to the #North? Will the north be short changed – what’s your views? #construction \n\nhttps://t.co/Vd57BULNPx
2731,#HS2\n\nFYI @transportgovuk \n\nht @GeoffreyLean cc @jonsnowC4 @HS2DeadDuck @stophs2 @stophs2bramley https://t.co/PGlUvk556j
2732,Daily Briefing | Today's news: \n- Exclusive | Alternative #HS2 route tabled for the #North\nhttps://t.co/QBAwHZGaR8\n- #Tunnelling problems blamed for #BondStreet #Crossrail delay\nhttps://t.co/YAplVfCv3M\n- #Cricket club approves £52M #Lords redevelopment\nhttps://t.co/BJzAsrxCAE https://t.co/UlogINS7F8
2733,I think you'll find most people in Colne Valley know more about #HS2 than you do! https://t.co/Qk4OGnvnQY
2734,News: Pop-up #HS2 engagement centre coming to #Lichfield amid criticism from councillors: https://t.co/nVMidjkvx5
2735,"Brilliant Bill, as ever! #HS2 https://t.co/ercEjylkPp"
2736,RAIL INDUSTRY NEWS: Network Rail announces £800 million contracts | Yorkshire leaders back HS2’s benefits. Read more at https://t.co/ixOb5sWhW8\n\n#networkrail #hs2 https://t.co/3f2LRpBmQj
2737,Pop-up HS2 engagement centre coming to Lichfield #HS2 https://t.co/uyFRPQxaUI
2739,"HS2 reaches 9,000 jobs https://t.co/skszudpaCv Are you reading this Boris? Building #HS2."
2741,Today's rolling blog. From Yorkshire to Glasgow via Milton Keynes &amp; an illustration of why we need #hs2 https://t.co/dEJ3O4Hdx5
2744,I want a Kacey Musgraves feature and a Stevie Nicks feature for #HS2 https://t.co/YaexWtOCDf
2745,"Loving this press release from #HS2. Predictions who might be in the 2033 FA Cup Final anyone? Quids in on Salford City being involved, at this rate.\n\nAlso 'make the most of their day out' = 'drink another four pack of Strongbow dark fruits before the game'...? https://t.co/1jHz5gshDu"
2746,HS2 Phase One Compulsory Purchase: General Vesting Declarations for the London Borough of Ealing #HS2 https://t.co/FDGuWDnhyp
2747,Huge East Midlands #HS2 site up for sale: https://t.co/9OWMY5Rp2o @JLLUK @AnabelChristmas https://t.co/uEZJbLe1Vx
2748,What major #HS2 high speed rail plans mean for Solihull https://t.co/nQW1S1nubQ
2750,Big changes on the horizon in the months and years ahead https://t.co/22kty77TmJ #HS2
2751,Government has 'no intention' of putting brakes on HS2 construction https://t.co/eSnIOxcm87 We are building #HS2. We will complete #HS2.
2752,Since when were Birmingham and Manchester the “North”? I’m just wondering where I live in Northumberland. Am I considered to be living in the Arctic? #HS2 #BBCBreakfast
2753,Huge East Midlands #HS2 site up for sale @JLLUK | https://t.co/rMFdnhebWT https://t.co/49Eg4jpWaQ via @tbdeastmidlands
2755,#HS2 strategic development site up for sale #Toton #Broxtowe  https://t.co/JtREX4hjYl via @BLMEastMidlands
2756,Remember when we were told China was going to build and invest in #HS2? https://t.co/DXVOijlhNI
2758,Specialist #HS2 college set to drop 'high speed' from its name | https://t.co/R3orKziUo3 https://t.co/YSji1Q11M0 via @businessdesk_yk
2759,The London skyline is starting to change as #HS2 works get underway around Euston: https://t.co/pWRRsf18bp
2762,#HS2 must be built to make Brexit Britain fit for the future: https://t.co/R4fDyxwqXI
2764,"If you're into #theatre that tackles daily, environmental, financial and infrastructure issues then you will want to see this!\n\nAn amazing insight into the challenges faced by people in #Camden and along the #HS2 route \n\nGet out and watch it! You wont regret it \n\n@LDN_Culture https://t.co/ySbh5nr0Tu"
2765,"KEvin Hollinbrokr asks about Transport fpr the North, mentioning roads but not #HS2.  #PMQs"
2766,Hilarious Bill🤣🤣🤣🤣🤣!   Brilliant. #HS2 https://t.co/PjTnhHz0IA
2770,Will you be grateful for the £55.7b #HS2 when it's extended to #Leeds? https://t.co/2As9WXmgja
2771,"Away from local elections, here's a bit of a ""state of the nation"" on #HS2. #LDReporter\nhttps://t.co/S7uDzjm7Se"
2774,Sooner the better - and a switch of capital funding from #HS2 to #CityDeals could help that acceleration https://t.co/EAG5Ux2vO4
2775,Roll on #hs2 and the day the 17:31 intercity train from #Birmingham to #Manchester doesn't look like a sardine can! https://t.co/b3cLuLBhrO
2777,"BBC News - #HS2 will 'short change' the North, say peers. Meanwhile &amp; disgracefully phase 1 preparation continues. Here's haul road construction at Great Missenden viewed from #RoaldDahl country trail. #Chilterns #AONB #r4today https://t.co/dArFi0wzmw https://t.co/e1qon6NlAG"
2779,"I hope when #HS2 is complete the regeneration of the surrounding areas, including the canals are taken into account #moorstreet #Birmingham #BrumHour\n\nhttps://t.co/MrHSJfjner"
2784,HS2 Phase One annual air quality report 2017 #HS2 https://t.co/ume0JhIqOd
2785,HS2 Phase One annual air quality report 2016 #HS2 https://t.co/NVnsjAId5w
2787,"Top tip to #HS2 suppliers - ""Come in with a low bid, once we are over this little blip about 'value for money' we will make sure that you can fill your boots on 'extras' - stand on us! https://t.co/c8YaYH9LLW"
2789,"It funny how the US have identified that rail is the way to go and are investing in high speed rail. They understand the importance of HSR. HS2 has so much benefits to its construction, and these anti HS2 people need to be educated on the matter. #HS2 #stophs2isdead https://t.co/kLy9ky596B"
2790,"Petition: With 'notice to proceed' delayed again, halt all #HS2 enabling work immediately. https://t.co/NV92zWxRey"
2791,Huge #EastMidlands #HS2 #site up for #sale https://t.co/NFzlatoAyd https://t.co/0LKBZzuOYl
2792,#hs2 is for the few and not the many.\n@UKLabour \n@JonAshworth \n#bbcaq \n#stophs2
2795,"During his time at Network Rail Sir John Armitt was believed by The Sunday Times to be the highest-paid public sector employee in the UK, salary and bonus of £878,000 – rising to more than £1m You might wonder why he is so keen on trains and #HS2 'Short Changing' interesting term https://t.co/nSUVmODMql"
2797,#HS2 - The man who walked the line. Matthew Bishop spent 10 days following the planned route. He arrived in London yesterday fired up to stop its construction @BBCBusiness https://t.co/3hPdPRHEuk
2799,"Bless! No exactly  what you call a crowd, is it? #stophs2isdead #HS2 #hs2alltheway https://t.co/9HEYnqT1XZ"
2800,Today's rolling blog updated with details of the pathetic #stophs2 'event' at #Euston earlier. #hs2 https://t.co/Z4U8KSWhQx
2802,George has his finger well embedded in all the advantages that #HS2 will bring for a select band https://t.co/TYdZvwcU48
2803,Ordinarily I'm full on for High Speed Rail and have experience of helping to knock #HS1 into shape but there are just too many drawbacks and doubts with #HS2 as it stands Needs a complete rethink and no don't let Grayling anywhere near https://t.co/Oyr2HzsslN
2804,HS2 Ltd response to Construction Commissioner's 8th report #HS2 https://t.co/ot7gKjRR92
2805,Take a look at how #HS2 is making digital transformation a reality: https://t.co/2U5xPAa7gG https://t.co/YpMiFkHSwn
2808,"Harold/God if you’re listening, this song better be on the next album #HS2  xoxo https://t.co/R6uhGanTIP"
2811,This article quite clearly demonstrates the differing views that are always likely to surface over a major infrastructure project. It would be good to keep taking the public pulse on projects like #HS2 #customerresearch #tracker\nhttps://t.co/n2PIFwwpvl
2813,"A strange milestone to celebrate. Almost as if they're worried they might not get to 10,000? The #HS2 PR machine has been in overdrive in recent weeks https://t.co/OiBHH2T6Mi"
2817,News of the #HS2 tree die off is doing the rounds on social media. On this particular issue important to remember it was the driest June since 1925 with joint-record temperatures for the whole of the UK. All saplings since replanted(£) https://t.co/MMZiGnmx9K
2818,I see the children in Long Itchington have been busy again. #HS2
2820,"#hs2\n\nAs I understand it these figures derive from time spent on the project not new full time jobs.\nAnd they’re taxpayer funded \n\nHS2 reveals its support of 9,000 workers across UK including SMEs | Bdaily https://t.co/YSLfD9jk3O"
2827,What major HS2 high speed rail plans mean for Solihull https://t.co/vxDjuJ6STZ #HS2 https://t.co/nv1FB5rCGJ
2828,#hs2\n\nIf current inter city services  transfer to Hs2 what happens to the services en route? https://t.co/q5s6ME5uUb
2831,"#hs2\n\n‘overcrowding is a problem on commuter services rather than long-distance services. This is a problem that Hs2 addresses indirectly and in full only for London commuters using Euston, who will be the main beneficiaries of the overcrowding relief’\n https://t.co/hFKevwG79J"
2833,"#HS2\n\nIf intercity services transfer to Hs2,what happens to the en route journeys? https://t.co/SRKJ4LFSfe"
2834,"https://t.co/hhJpnmjNgn\n#HS2  not required: Journeys within regions decreased by 0.4%. Passenger journeys in London and the South East, which together account for more than 60% of all journeys within regions, had decreased by 2.1% and 5.3% respectively. https://t.co/xyJQWH0RBJ"
2835,Nigel. @NigelSarbutts @nmcinroy The biggest risk is that the North will not get any rail transport investment at all from a Boris Johnson led Tory Government. Just do simple Google research into the published route options to see how #HS2 and #HS3 are linked in Mcr. We need both. https://t.co/VpmyswQCY0
2838,Football fans score extra time with HS2 https://t.co/QPo72FQdX0 #stophs2 think it's all over. It is - for them! Build #HS2.
2839,Drone footage of HS2 site in Birmingham https://t.co/F3RIXbtSYL We're building for the future. Building #HS2.
2841,Waiting for #HS2 like https://t.co/1mQ42CzosB
2844,"Jon is #OnBoard.\n\nHis company, KSEL, is working with #HS2 to set new safety standards &amp; deliver the safest possible railway. HS2 is already supporting 9,000 jobs. By 2023 that will rise to 30,000 with at least 2,000 apprenticeships. Find out more: https://t.co/ypZrGmSRD6 https://t.co/kqJ0TulFPx"
2846,So labour mp demanding more east - west capacity on trans pennine has a point but it’s like saying build three runways at Leeds compared to Heathrow.  Demand is north -south. Add in commuter trains on same rails hence capacity issues #bbcqt #hs2
2848,Note this is NOT caused by #HS2 but cycleways in London. https://t.co/rthtf57Oyb
2849,The company behind the high speed rail line #HS2 has been given permission to carry out ground investigation work at #Hixon near #Stafford. People living nearby have objected to the planned works because they feel it's not considered the Neighbourhood Plan. https://t.co/tAKodSpjYk
2850,"Business leaders/would-be investors in Manchester, Birmingham, Leeds take note 🙄🙄🙄 #HS2 https://t.co/bpJdOKiSAO"
2851,"HS2 will 'short change' the North, say peers. #HS2 #Transport #Rail  https://t.co/VnG4IMWf3G"
2853,#HS2 trains will run at 250 mph? Really? @BBCBreakfast
2854,"Businesses and commuters have been left frustrated by capacity constraints, congestion, and delays in the development of new routes, and will be concerned at the whispers that #HS2 is at risk. Government must confirm its commitment says @Spice_79 https://t.co/adIWDH4TqM https://t.co/Ox084qUflp"
2855,Councillors call for halt on HS2 enabling work in Lichfield until green light for main construction is given #HS2 https://t.co/VVIHXb6sqH
2856,Well done @MATatBucks 👍🏻 Now is the time for @Conservatives to scrap #HS2 and reallocate the funding to sustainable transport &amp; environmentally-friendly infrastructure &amp; energy across the UK. @Conservatives should lead on #Sustainability #environment #energy #transport🏗 🔋♻️💡📈 https://t.co/gPgQJdZDCn
2858,#HS2 is an investment in the UK’s post-Brexit future: https://t.co/mQLJPI2ikv
2860,Certainly agree with point 3 #HS2 https://t.co/RNYVQojZCm
2862,"#hs2 \n\n‘We have full confidence in the manager’\n\n“The Government is committed to delivering HS2"" - Bucks Herald https://t.co/rG5U8CEFzA"
2863,I hope #HS2 advocate @andy4wm is proud of this. https://t.co/EQI5reSs7u
2864,LETTER: Cancelling HS2 is no answer to our travel woes https://t.co/LNNMftohVu  Spot on. Build #HS2.
2865,Manchester Mayor Andy Burnham wants to move #ClimateEmergency  and air pollution to Manchester and Brum.  by enlarging AIRPORTS and linking with #HS2 https://t.co/xYtdX17FmG
2870,New drone footage shows the #HS2 work underway in #Birmingham: https://t.co/5g8SPXaqzl
2871,"Whilst @ the @tipextankex show this year, come see us on stand A14 &amp; ask our specialists about the following: @FORS_online safety packages, #HS2, #DVS (Direct Vision Standard) &amp; our finance packages! See you soon! #tiptank2019 #hgvsafety #WRRR https://t.co/aIceGVT8pE"
