,text
2253,So lets scrap #HS2 for starters. Lockdown has shown we don't need national infrastructure. Lets spend money on local networks! @Number10press https://t.co/aYMYvSvcQV
2254,read &amp; weep. @BBCNews @BBCPolitics. say NO to #hs2. @DKShrewsbury @lucyallan @OwenPaterson @markpritchardUK @Dunne4Ludlow @XRShrewsbury @XRShrewsburyWeb @FossilFreeShrop @telford_xr @ExtinctionR @ExtinctionReb10. #ClimateEmergency? https://t.co/oWrjiu7bSe
2257,"HS2 ignores outrage over its ""risible"" tunnelling machine naming competition: https://t.co/yr8pjbPn1O #HS2"
2259,#HS2 protester filmed with blood on head 'after being assaulted by worker' https://t.co/wxBIkd0NUj
2263,Protesters block work on #HS2 sites  https://t.co/CCI7ZBJeMo
2265,say NO to #HS2 #StopHS2 https://t.co/eBxqzK2DUC
2266,Boris Johnson must think big to save the economy says DAVID DAVIS\nNot #hs2 #stophs2  https://t.co/F0cNYD4clE
2267,#badgermonday 🦡 Now they've got #HS2 to cope with as well as the cull! https://t.co/pxeI7cofq9
2268,"Pity the Report FAILED TO SAY #HS2 SHOULD BE CANCELLED, but just gave it an F on its report card, instead of expelling it. https://t.co/d5EUe2uAjv"
2269,"Here's a letter from #RogerDavies suggesting how #HS2Ltd could save money if they split #HS2 #Scottish trains at #Preston rather than #Carlisle. See "" Split #AngloScottish HS2 trains at Preston, not Carlisle"" @ https://t.co/9ahfkis73o\n\nBut he doesn't think they will"
2277,#HS2 Rebellion ... https://t.co/nMBY9TVsQX
2280,The desecration of our precious woodlands and wildlife.\n\nAnd for what???\n\nIt’s heartbreaking.\n\n#HS2 #hs2 https://t.co/DCdAgTeo0Z
2281,"Out this am and absolutely everyone social distancing, man getting on board empty bus wearing a mask, people stepping back courteously etc. EXCEPT no social distancing for the 2 men in a completely unnecessary #hs2 security vehicle parked in a layby doing zilch @RobBAylesbury"
2282,The Great #HS2 Betrayal https://t.co/ZzzF7ALiiV via @ecohustler
2283,#HS2 is still proceeding--including destruction of badger setts in its path--despite prohibition on construction earlier. Public Accounts Committee have found it is both unaccountable and profligate. Good to hear such work is also being obstructed by direct action #badgermonday
2284,"Yes, ditch #HS2! https://t.co/5jR0GUZzSx"
2288,Time to scrap HS2 ! Not needed and not wanted #HS2
2290,Dump vanity projects such as foreign aid and #HS2. https://t.co/pE2MczEMmz
2292,Zoom meetings have proved #HS2 is old technology and redundant.
2293,Let's hope HS2 will soon be stopped...\n#HS2 https://t.co/Wm1eQVlKQ5
2294,#HS2 was designed for speed. HS2 will increase emissions. HS2 may have to be redesigned for a post covid19 world as people change their travel habits. Urgent scrutiny is needed re additional costs and whether HS2 should now be scrapped. @CommonsTrans @BorisJohnson @RishiSunak
2295,Whilst watering my #BeechTree planted in remembrance of the #IrtonBeechTree #Scarborough\nThought of all the #HS2 #Saplings \nThe #UniOfYork latest #TreePlantings on #KimberlowHill all suffering due to the #Drought2020 \n@YNET4 \n@YorksWildlife \n@WoodlandTrust \n@NaturalEngland https://t.co/gj2MyNbJoT
2296,"National Eviction Team bailiffs acting for #HS2 use force to evict an environmental activist. No social distancing, no documentation shown, seemingly no notices on display https://t.co/iyj4DINobD"
2297,#HS2 have run a disinformation campaign. \n\nhttps://t.co/bcypYx81x3
2298,"Err You're ever the optimist #HighSpeedRailGroup @HSRailGroup but the longer this #Covid_19 crisis goes on, the more likely the case for #HS2 topples over as the tawdry cloths of a threadbare economic case, get torn to shreds https://t.co/whh44W0RRN"
2301,Damning report on govt #HS2 incompetence. @IainDale\nhttps://t.co/AiY1z0v8ia
2303,"#HS2 'badly off course' with bosses 'blindsided', MPs say  https://t.co/JGlUQhtuUL"
2304,⁦@BBCNews⁩ ⁦@BBCAnyQuestions⁩  ⁦@SkyNews⁩ ⁦@itvnews⁩ ⁦@Channel4News⁩ \n\nhere is an example of #HS2 worker #theft of a #MobilePhone a #Peaceful #Protester explains it is #personalproperty.\n\n#ViolentTheft with #Assault has happened since. #NHSnotHS2 https://t.co/ggO6yte3aP
2305,"#HS2 whoops doo, HS2 managed to get one good star, they needed something as in all other area’s - environment, community relation, social distancing, finance, malfeasance &amp; accounting, the teachers report would be ‘must do better’\n\nhttps://t.co/hVsuMTQfjK"
2306,Bumbling Boris criticises HS2 management and appoints minister to sort them out by jolly... A couple of weeks later... \nMinister for sorting them out lauds the fine minds and excellent people at #HS2 ltd\n\n🙄🤔 Ever get the feeling you've been had? https://t.co/h8eOiwyp1x
2307,We invite the chancellor to comment on the treatment of the #HS2 Whistleblowers #AskRishi
2310,"""Where better to start than by scrapping #HS2?"" \nhttps://t.co/OYKVUKLcIW"
2312,"Another day, another complete flouting of #SocialDistancing by #HS2 workers!! Why aren't they at least wearing masks? #Camden #London #NW1 https://t.co/Fi2mIwRcQB"
2313,Who are the #HS2 lobbyists? #NHSnotHS2 @stophs2
2314,It's far worse than that! At least #HS2 is an investment in a long-term low-CO2 future. The very opposite is true of any new roads. https://t.co/YKD28V6ekN
2315,The environmental damage that this project is wreaking far outweighs any benefit that a high-speed line might bring. HS2 should not have been given the go-ahead. #HS2 #StopHS2\nhttps://t.co/fqfjVtl7xN
2316,#HS2 is a disaster zone he is right on that! Johnson gave a climate speech and said he would lie in front if thier bulldozers..... saying and doing not joined up in their parallel worlds https://t.co/HQxedHR9FQ
2318,"#HS2 When this project is held to account, it may possibly be different PM, transport minister or even party. They will then try to use the excuse that it was not their decision. \n\nThat excuse will not run as all 3 parties backed HS2 &amp; over 600 MP’s voted for HS2"
2319,#hs2\n\nWhy on earth are we wasting £100bn + on the boondoggle that is Hs2?\n\nRight to work from home could be enshrined in law after coronavirus lockdown ends https://t.co/BPfJeXiGcG
2320,"No we don't, but 10yrs of trying to get the @Conservatives to see sense has so far failed. @UKParliament seems incapable of seeing what over 80%of the UK see in that #hs2 is not what UKplc needs especially now.\nWe need Town/Cities infrastructure updates, commuter hotspots sorted. https://t.co/79RCt1vM06"
2321,"If this is happening across the country, who needs #HS2 @Andrew4Pendle? https://t.co/iPjOFjxsoG"
2324,It's criminal Maladministration #HS2 https://t.co/hR1HGPz1Ha
2325,"#UK Petition: Cancel #HS2 and use the money for the #NHS and local economies, post #Covid_19. https://t.co/TapxoL2Vww"
2326,Time’s up on #Hs2 - @BorisJohnson @RishiSunak @Keir_Starmer @natalieben @piersmorgan #NHSnotHS2 https://t.co/k5eo2gHaDv
2327,Now MPs are working from home &amp; experiencing first hand the poor quality/speed of the UK broadband network would they consider investing a fraction of #HS2 investment on improving broadband for the whole country rather than a few commuters? @simonfell https://t.co/VPpGOQMRoV
2329,no to #HS2 #TellTheTruth #ClimateEmergency @FossilFreeShrop @XRShrewsbury @XRShrewsburyWeb @telford_xr @ExtinctionR @ExtinctionReb10. The climate emergency has not gone away.  @DKShrewsbury @lucyallan @OwenPaterson @markpritchardUK @Dunne4Ludlow  @ShropshireStar https://t.co/Bm8x3CQ9ZK
2330,"Question:\nIf lots of people can work from home and use video calls for meetings, can we not scrap #HS2?"
2331,"Pity the Govt is devoid of it. Look at #hs2 , Huawei, Hinkley Point etc. https://t.co/oDPjBUFEkm"
2332,#HS2 killers https://t.co/pRZwsM3WCl
2334,English Oak near Steeple Claydon destroyed by #HS2 https://t.co/YhcX7td3OB
2338,"#HS2 Bernie &amp; Mark T should be sacked or even charged. But that should not be the end, Grayling, Ghani &amp; McLaughlin should also be held to account and also the Svengali behind the scenes who has pushed HS2 in Westminster from 2010 https://t.co/pOz28Cq4kG"
2339,"Errrr, Hang ON #HS2 but I seem to rember you saying 100,000 people worked on #HS2 and a further 100,000 would join them soon.\nDid we get the figures wrong or were we being just a tad untruthful to make#HS2 look good. You wouldn't do that would you chaps? https://t.co/hZkS29VZK6"
2340,"Damning report from the Public Accounts Committee says ""The DfT failed to provide Parliament with clear warning that the #hs2 programme was going off-course and value for money was at risk""\n#NHSnotHS2 \n\nhttps://t.co/yB2eQwgWzj"
2341,#HS2 illegally block road and assault residents ! ⁦@LeighDay_Law⁩ https://t.co/RKreGjIi2Q
2346,Must be worrying for #Labour after crap decisions on #HS2 #Huawei #ImmigrationControl #ChinaVirus by Govt that the #Conservatives are still 19pts ahead in the polls!
2349,"""Money needs to be switched from #HS2 to high speed broadband ... many areas in Britain suffer from “internet poverty.” #stophs2 #wildlifecrime\n\nhttps://t.co/AjaWrnur7N"
2350,"It's always struck me as odd how many otherwise quite sane @TheGreenParty members are taken in by the frankly batshit notion that #HS2, a low-CO2 alternative to domestic air travel, is some wicked stalking horse for MORE planes. https://t.co/Kmg93pYFLZ"
2351,Projected cost of #HS2 : £106BN\nMoney Promised for new Cycle Lanes: £250M\n\nNot. Nearly Enough. \n\nhttps://t.co/Z7mLeyDCwh
2352,"Given construction work has continued on #HS2 the prospect of this white elephant being pulled seems remote, but let's hope it gets dropped asap. https://t.co/v1Cl91352r"
2355,#HS2 should #TellTheTruth #climatejustice @FossilFreeShrop @XRShrewsbury @XRShrewsburyWeb @telford_xr @ExtinctionR @WorcesterXr @ExtinctionReb10.The climate emergency has not gone away.@DKShrewsbury @lucyallan @OwenPaterson @markpritchardUK @Dunne4Ludlow  @ShropshireStar https://t.co/NxeTC6IepB
2356,No to #HS2 https://t.co/4LWpglZmtM https://t.co/sA2Aad9c7d
2357,#HS2 Tree Grabbers at work destroying more carbon sink #SteepleClaydon #Buckinghamshire @gregsmith_uk https://t.co/2fGM5rY5f2
2360,Absolute disgrace @HS2ltd - a £106bn project and you can't find the money to put in a decent ramp to divert this important CYCLE PATH between Kenilworth and Coventry. What maps are you using? This hasn't been a footpath since about 2013!  #Hs2 \n\n@BCCletts https://t.co/gNnISre94j
2362,Continue to fight this government on #HS2: https://t.co/KGgaE1d1pL
2363,I completely fail to understand this when your own figures suggest #HS2 will not be carbon neutral for 120yrs https://t.co/KygLTNFrSm
2365,Scrap #HS2 and that is a third of the cost of #COVID19 paid off in UK so far. #marr #marrshow #wato @lbc @bbcmarrshow
2366,More criticism of #HS2 leadership... \nhttps://t.co/UWL6lS81nF
2367,"It's exactly this sort of mindset that means we are spending £100 billion + on #HS2 instead of investing in technologies that would mean we don't *need* #HS2. \nOutdated, backward thinking. https://t.co/JsYzgZ0Z8i"
2368,The thoroughly corrupt culture railroading #HS2 through Parliament https://t.co/qcRMfqh0Ov
2369,"I almost never tweet/retweet anything from this rag, but....  Should HS2 be scrapped?\n\nVote aye.\n\nscrap #HS2\n https://t.co/mhThUmfUsK"
2370,""" Beginning of the end for an obsolete idea"" - the quotes appeared to be closing in for #HS2 https://t.co/BFmPEzbIOf"
2375,Aylesbury Vale nature scenes will be changed forever by #HS2 https://t.co/FedZsfhdCq
2377,"The @Telegraph is calling for #HS2 to be scrapped...I do not agree entirely but would much prefer (as someone living in the South) that early efforts were concentrated in the North, providing better connectivity between northern cities rather than starting with the London end."
2378,Fancy that #HS2 lobbyist Bethel gets involved and the usual crony corps get contracts. https://t.co/3RXr5dBsZy https://t.co/9DWAedhe4H
2379,"Petition: Cancel HS2 and use the money for the NHS and local economies, post Covid-19.       #HS2 #cancelHS2 \nhttps://t.co/vR6q58WApQ"
2380,"Wow, Even London now no Longer net supports #HS2 Thinks that's a first. \n\nMidlands and North still oppose it most. https://t.co/wuuW7SmtYe"
2381,Just heard today of a Merchant Bank in London having found home working so productive it will be closing its offices. This will become the norm. #hs2 will not be needed. https://t.co/SYvJ8grTDp
2382,"Cancelling, #HS2 would pay the costs of furlough with plenty to spare. (link below for full report, published yesterday @RishiSunak @RobBAylesbury @Keir_Starmer https://t.co/V74KOIHkXw"
2384,This is an incredible piece of citizen journalism on the eco carnage being caused by #HS2. I'd like to see what @andy4wm &amp; @gbchamber have to say about it. @marcreeves @graeme_brown @DrDavidGK  @BhamUpdates https://t.co/h3ICMSm6HM
2385,Take note @ChrisGPackham . This is not #trainspotters saying this. It’s committed Greens who are saying it. Time for you to remove your inflammatory statement from your crowdfunding page against #hs2. Time to be honest. https://t.co/OIHEEIlJwQ
2387,There's an anti #HS2 construction protester about. All of these hereabouts knocked down. https://t.co/tuAtzF28P6
2388,Grenfell Tower architect Studio E goes into liquidation. Please move on. No lessons for other projects here. #HS2 https://t.co/RxoDKM7gsZ
2389,"The #future has changed forever for office workers who are able to work remotely. The need for long distance travel has been decimated. #HS2 is already obsolete. #COVID19 shows people can work from home if needs be. Reduced #emissions, #travel, and #cost. #Railway #OfficeSpace"
2390,"What? By being totally outnumbered and outflanked by police and NET security and not stopping #hs2? Bless! No wonder #stophs2isdead. I guess it didn't go well, this was his only post! https://t.co/np1sxY49N0"
2392,There is only one driver behind #HS2 https://t.co/aPlUBxvejJ
2393,#hs2\n⁦@grantshapps⁩\n⁦@Andrew4Pendle⁩\n\nThank goodness there’s no crime in London!!\n\nNHS not HS2’ banners unfurled as police called to sit down protest | Camden New Journal https://t.co/mDcLMc8yJT
2394,Except yet again - this is a #lie from the anti #HS2 brigade. How does this help your cause? https://t.co/fhQvKIc6eN https://t.co/5MoomwRSp9
