,text
2352,"'[T]he first phase of the project offered ""little benefit"" to northern cities...', say the Lords in a critical review of #HS2. How right they are.\n\nhttps://t.co/YCsNTcinfu"
2353,HS2: The brutal reality finally revealed… https://t.co/1ectDm0oEb #HS2
2354,This does not sound good #HS2 https://t.co/xiWGH5dsVC
2355,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy https://t.co/sprGjOOhvH"
2356,Environmental protesters barred from #HS2 site in west London  https://t.co/irtChV1CI0
2357,"#WTF #Crossrail in meltdown!!!\n""It has emerged that more than 100,000 tasks need to be identified and a timetable agreed for their completion""\n\nKnow this: lot of the Crossrail clowns have already been recruited by @HS2ltd to plan #HS2. God help us.\n\nhttps://t.co/2Hbul8MhNM"
2358,"""83% of London's rail passenger traffic, comes from the South and the East of London, NOT from the North. So any serious justification for the HS2 scheme no longer exists."" - Lord Framlingham. You are losing your own game #HS2 Paul #HS2 Irrelevant. https://t.co/UEvy3pxrz0"
2359,#Lords committee says #HS2 will not be #valueformoney. #noshitsherlock
2361,Oh look #hs2 #NorthernPowerhouse .....apparently it is very easy to create capacity without spending £56bn on a luxury train line! @CherylGillan @Mike_Fabricant https://t.co/EW4PbkMol7
2363,"BBC News - HS2 will 'short change' the North, say peers https://t.co/QhIAvG6l1v \nShould be surprised really ; disparity and lack of common sense only to benefit southern areas aka London.\n#HS2 \n#Cumbria \n@RoryStewartUK"
2364,In 7 years Japan will have an ageing population because they were not keen on immigration and do the UK really want to emulate Japanese HSR with #HS2 ? Personally think it would be disastrous : BTW Japanese economy tanking. https://t.co/uUpYBk2cVS https://t.co/4rGhbNTM4h
2365,The bad #HS2 news is that if local slots are given up they will be replaced with International flight slots which are more polluting https://t.co/Hc4AVg3JHN
2366,"HS2 reaches 9,000 jobs landmark https://t.co/D4lM06teuj Cancel this project and you might as well close down the UK. Build #HS2."
2368,Met several #DCFC fans yesterday and loads of #AVFC fans at Marylebone. Not one mentioned their excitement at getting to the match in 2033 ( won't be anywhere near that date) quicker with #hs2. To think our money is paying the wages of whoever came up with this latest PR stunt! https://t.co/ycqN5QIUTp
2369,Imagine what this will look like when @HS2ltd smashes through Glazebrook and takes a massive shit on our community #hs2 @stophs2 https://t.co/DxZsntxiUw
2370,Presumably Atkins would struggle if  banned from working on infrastructure projects as a result of the parent company corruption case? \n This could end up a #Carillion style mess for the #HS2 business leaders https://t.co/LNadliNxCi
2371,"Well, someone has to pay for my consultancy fees  - and the UK's world-class rail management costs money.  Projects like  #crossrail and #HS2 would be miles over-budget and behind schedule otherwise.\n\nhttps://t.co/PjApKUtvms"
2372,“North fights to keep HS2 on the rails” https://t.co/jt9etXaj9g @thetimes But what’s this argument *really* about? #HumanJam #HS2
2374,"""Projects for commuter line improvements and local roads generally have a much higher return on investment than long distance routes.""\n\nI could be wrong, but Liz Truss' speech back in March (h/t @CityMetric ) reads like a veiled attack on #HS2 \nhttps://t.co/xJDn2PFnJE"
2376,To cancel #HS2 would be crass stupidity - it's needed as part of a package of significantly more rail infrastructure investment across the whole of the UK... 🙏🏻 we are spared a new Tory leader that doesn’t understand its importance...\nhttps://t.co/MQEbMt72Dc
2377,Yes man on @BBCBreakfast you can chat as much as you like about #HS2 it’s still an outrageous folly. Also if you have to change at Birmingham to get to Manchester how will that save time?!!
2380,"#HS2 will not offer value for money and risks ""short changing"" the North of England\n\nA report from the House of Lords Economic Affairs Committee also said it was ""far from convinced"" the new high-speed railway will be built within the £55.7bn budget.\n https://t.co/slwQI8RCFd"
2385,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/fMKftAB0zC"
2388,TP Weekly News Story – Northern leg of High Speed 2 at risk: https://t.co/Q0AmuB7xh6 #HS2 https://t.co/ZjZjKgOoa1
2391,This is stunning.....#hs2 #northernpowerhouse put a plant in the #bbcqt Audience.....after his rehearsed speech.......not one audience member claps.....no support! @DominicRaab @trussliz @EstherMcVey1 @BorisJohnson @michaelgove https://t.co/q0ApRtkzjD
2392,If #HS2 proceeds as planned it won’t be bird song that you will hear but the boom of high speed trains exiting a tunnel. HS2 have irresponsibly designed it to go next to this #ancientwoodland #JenkinsWood #AONB https://t.co/n3Oi2CBHyz
2393,Will #HS2 be scrapped? #constructionuk #transportation #infrastructure https://t.co/3J1t0zyRix
2394,I love the smell of panic in the morning...\n\nLetter to the FT #HS2 https://t.co/bVu6QszC7V
2395,"One teeny tiny problem #HS2 Paul - 18 trains each way per hour would mean that a significant proportion of the population would be traveling up and down on a train. I suppose it may be possible, a bit like monkeys, typewriters and Shakespeare. https://t.co/cUvzmQlSGI"
2397,Aah - but this is no longer the National Collegefor High Speed Rail as the future of #HS2 is so dodgy students haven't been signing up. Yet another pciture of a shiny empty building! https://t.co/41n15E5jm9
2398,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/awdS8DG2rL"
2400,#HS2 anyone? https://t.co/SmcBGh4LUn
2401,RT @ncedigital: Weekly Wrap | A House of Lords committee has called for a major rethink of #HighSpeed2 #HS2 in order to address “fundamental #flaws” with the route and curb the project’s “out of control” #costs.\n\nhttps://t.co/OCgQnWcpYz
2402,And people claim it's a 'vanity project'! #HS2 https://t.co/4H036hTyq6
2403,"Oh dear me Paul #HS2 is being 'laid off' - or, more to the point, sacked for poor performance and dishonesty https://t.co/U5lv61F9an https://t.co/iYIobV6C6R"
2406,"#HS2 -  starts in the south and travels to the midlands,  yet midlands to the North,  East to West services desperately needed are ignored.  #crossrail gets an extra £1.5BN on top of the £15BN.  Northern cities a couple of hundred million. #Westminster #outoftouch"
2409,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/BHHAlwSELZ"
2411,"Ministers have failed to make the case for building HS2, Lords report to warn https://t.co/YP4USi2wsd via @Telegraph #HS2"
2413,How much has:\n#Brexit civil service jobs cost. \n#Crossrail\n#TheLondonGardenBridge #HS2 \n#SeaborneFerryContract \n#ContractsRescindedFees \n#ChrisGrayling costs! \nHow much?\n\n£450m #IndependentScotland DELIVERED cost in perspective now? \n\n#Indyref2 bring it on. Flush Westminster out!
2414,"No problem with the cancellation of #HS2. Plenty of better uses for any urban clearance already undertaken at Old Oak Common and Curzon St and the countryside can be left to be just that, countryside.\n\nAlternative #HS2 station site plans to be debated https://t.co/fIsKdBB4Ik"
2415,"#HS2 environmental impacts are underestimate and ""can not be replaced"" @CherylGillan #StopHS2 #NettingDebate"
2416,"13 May, 2019\nFrom10:30 am,\nCourt Hearing\nPT-2018-000098 The Secretary of State for Transport &amp; #HS2 v. Sarah and others, Rolls Building,Court Room 2\nBefore DEPUTY MASTER HENDERSON (Sitting on behalf of MASTER SHUMAN) pls share! #WaterIsLife #Ecocide #StopHS2 #RebelForLife https://t.co/QkofwqVVHT"
2417,"Pro-EU #Tory MP Amber #Rudd says any new PM must be committed to High Speed Rail 2 (HS2). No wonder her majority in Hastings &amp; Rye was cut from 4, 796 to 346 last time. David Davis says (below) that the costs of #HS2 are rising. (#Railways, #ToryParty) https://t.co/rAfbFnYC0z"
2424,#HS2 contractors must immediately stop felling #trees during this period of uncertainty. It's the ethical thing to do. #environment\nhttps://t.co/b8KxfVnjlD
2427,#HS2 it will be quicker to get from Birmingham to London than getting from Mansfield to Nottingham. Ridiculous.
2428,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/y9YzWXuH9H"
2434,"It's hilarious seeing the #brexit supporting #hs2 antis who always bang on about ""unelected bureaucrats"" siding with unelected Lords and their piss-poor report about HS2. Talk about #hypocrisy and irony....#stophs2isdead"
2435,"#HS2 #trees\n\nRSVP re loss of magnificent #LondonPlanes at #Euston @NetworkRailEUS for Andrew Adonis' #VanityProject -  backed by @UKLabour @LondonLabour, of course. (No wonder Adonis wanting to become an #MEP - needs to escape the infamy of his ridiculous #HS2 scheme.) https://t.co/BPuUP6EBlv"
2437,"#HS2 Contractors Abandon Steeple Claydon, as Call For Direct Action Intensifies ✊https://t.co/3OXeCiv3vc via @YouTube"
2439,"Conservative members want leadership rivals to axe #HS2 and aid target, poll reveals https://t.co/uQNcQHb4KK via @PoliticsHome #StopHS2"
2440,#hs2 #crossrail #supersewer = Projects out of control #overspends  https://t.co/qhTzr2S2bu
2443,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/1iC2mB5sYG"
2444,Never. Never take any notice of the @the_tpa - the North as well as the Midlands (and the UK as a whole) deserves #HS2 AND local transport investment. https://t.co/my1OZfCvlq
2446,Thought it was about t'north south divide?\n#HS2 they keep making up excuses\n#failinggrayling https://t.co/BLPzO72DY3
2448,"No 118 of #stophs2isdead, highlighting how many #stophs2 Tweeters threw in the towel years ago. Here’s another of those anonymous anti #hs2 accounts that came and went in one month, October 2014. https://t.co/jP49F5ZvIv"
2449,Unsurprisingly the whole '#HS2 is an outlier on operating speed' turns out to be cobblers... https://t.co/Mrn3Vm3ekA
2452,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/TeUo8Fjp4C"
2453,"Oh dear, can you see your #HS2 gravy forming a skin? https://t.co/9tgP989QhB"
2454,"now it is all about #HighcapaSity stupid ! And the second S is for slow speed, hence #HS2 ...."
2456,https://t.co/XjQMT4vs1s (£) Catastrophe more like. Build #HS2.
2461,Stunning admission by Mark Thurston #hs2 on #WakeUptoMoney @bbc5live admitted that Conservation would have to be shelved to make way for #hs2 as it’s too expensive! @TheGreenParty @jon_bartley #ExtinctionRebellion #ClimateCrisis #ClimateEmergency @trussliz @DavidDavisMP https://t.co/u93Ut633uK
2462,Environmental protesters barred from HS2 site in west London #HS2 https://t.co/XpDHse1HRs
2465,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/uCx2EXEoUw"
2466,You are aware that #HS2 does not go between Manchester and Leeds ? @StevePField https://t.co/GO2I3eKAbx
2467,TP Weekly News Story – Northern leg of High Speed 2 at risk: https://t.co/Q0AmuAPWpy #HS2 https://t.co/NULJIE0NAb
2469,Concerns mount over future of #HS2 in the East Midlands: https://t.co/7idinD3uRX @EMChamberNews https://t.co/NrmuDXVxhJ
2470,#HS2 is not green. It is polluting in construction and operation. That is why the Green Party and Friends of the Earth oppose it. #ClimateEmergency https://t.co/yDAQJfH75M
2472,Author @TravelscribeUK laments the impact of #HS2 on the #Chilterns https://t.co/XLp4lQyGWD #TRLT @stophs2 https://t.co/GWAbVpoz3X
2474,So you PR reply to the utter onslaught of dreadful press for #hs2 is to rent an office in Manchester and invite some MPs to where you're digging up bodies. Terrific. Oh and there was your idea #HS2 could become a football special. Splendid. https://t.co/iH6dhebLE1
2478,"#hs2 is a fucking mess. They ought to have started in Leeds, and ended in London. #bbcqt"
2479,"House of Lords Economic Affairs Committee states #HS2 risks ""short-changing"" the North and needs rethinking in new report https://t.co/b9X8X8F0y4 #planninglaw #rail #infrastructure"
2481,"Yes, really! #HS2 #StopHS2 \n\n[INSERT YOUR OWN JOKE HERE] https://t.co/iyxlRJNSkR"
2495,"To answer that, on hold to go on @bbc5live right now #HS2.#StopHS2 https://t.co/aI2Tz2Ak3m"
2496,"Atlee room at Portcullis House filling up for announcement of @the_tpa Great British Transport Competition, which looked to see what the money earmarked for #HS2 could be better spent on. #StopHS2 https://t.co/W3LEihN5yC"
2498,"Former #Brexit Sec. #DavidDavis (#ConservativeParty MP, Haltemprice-#Howden, #EastYorkshire) today launched @the_tpa report proposing 28 alternatives to the costly High Speed 2 (HS2) #Railway. @DavidDavisMP says #HS2 won't improve capacity or bring north-south closer together. https://t.co/AS8UfhWI0F"
